candidate_id,first_name,last_name,date_of_birth,gender,country_of_origin,education_level,english_proficiency,japanese_proficiency,current_prefecture,current_city
CAND001686,Ava,Wilson,1999-07-24,Male,Canada,Other,5,2,Tokyo,Itabashi
CAND001687,Alejandro,García,1997-11-07,Female,Mexico,Master's Degree,4,1,Tokyo,Edogawa
CAND001688,Chloe,Mitchell,1988-10-14,Female,Australia,Bachelor's Degree,5,1,Tokyo,Ota
CAND001689,Patricia,Mendoza,1970-02-27,Male,Philippines,Bachelor's Degree,4,2,Saitama,Saitama
CAND001690,Sarah,Miller,1982-04-23,Female,USA,Bachelor's Degree,5,1,Tokyo,Itabashi
CAND001691,Luis,González,1998-08-27,Female,Mexico,Bachelor's Degree,4,3,Tokyo,Nerima
CAND001692,Joon-ho,Choi,1979-04-19,Male,South Korea,Master's Degree,4,1,Tokyo,Ota
CAND001693,Daniel,Williams,1976-07-12,Female,USA,Bachelor's Degree,5,3,Chiba,Kashiwa
CAND001694,Daniel,Williams,1975-07-08,Male,USA,Master's Degree,5,1,Kanagawa,Atsugi
CAND001695,Maya,Brown,1997-02-04,Female,Canada,Master's Degree,5,1,Tokyo,Tachikawa
CAND001696,Emma,Thompson,1971-10-05,Male,Canada,Bachelor's Degree,5,2,Tokyo,Tachikawa
CAND001697,Priya,Patel,1975-12-16,Male,India,Bachelor's Degree,5,1,Kanagawa,Fujisawa
CAND001698,Sarah,Miller,1973-03-11,Female,USA,Bachelor's Degree,5,1,Saitama,Kawaguchi
CAND001699,Jessica,Davis,2002-11-30,Male,USA,Bachelor's Degree,5,1,Saitama,Kawaguchi
CAND001700,Mia,Walker,1988-08-25,Male,Australia,Bachelor's Degree,5,1,Saitama,Kawagoe
CAND001701,Kevin,Mwangi,1976-04-19,Female,Kenya,Doctorate,4,3,Tokyo,Edogawa
CAND001702,Daniel,Williams,1998-04-11,Female,USA,Bachelor's Degree,5,3,Tokyo,Ota
CAND001703,Michael,Johnson,2000-07-24,Female,USA,Bachelor's Degree,5,1,Kanagawa,Kawasaki
CAND001704,Grace,Wanjiku,1990-12-28,Female,Kenya,Master's Degree,5,1,Saitama,Soka
CAND001705,Liam,Anderson,1971-07-03,Female,Australia,Bachelor's Degree,5,2,Saitama,Saitama
CAND001706,Min-seo,Kang,1980-01-26,Male,South Korea,Doctorate,5,3,Kanagawa,Atsugi
CAND001707,James,Anderson,2002-06-18,Female,USA,Bachelor's Degree,5,2,Saitama,Kawaguchi
CAND001708,Emily,Carter,1973-04-18,Female,USA,Bachelor's Degree,5,1,Tokyo,Nerima
CAND001709,Jessica,Davis,1980-05-18,Male,USA,Bachelor's Degree,5,2,Saitama,Tokorozawa
CAND001710,Daniel,Williams,1985-01-14,Female,USA,Bachelor's Degree,5,4,Saitama,Asaka
CAND001711,Ha-eun,Jung,1989-06-20,Female,South Korea,Bachelor's Degree,4,2,Tokyo,Tachikawa
CAND001712,Chloe,Mitchell,1993-11-02,Female,Australia,Associate Degree,5,2,Tokyo,Itabashi
CAND001713,Lucas,Anderson,1998-12-12,Female,Canada,Bachelor's Degree,5,3,Saitama,Tokorozawa
CAND001714,Niamh,O'Brien,1993-08-03,Male,Ireland,Bachelor's Degree,5,2,Tokyo,Nerima
CAND001715,Rahul,Mehta,1992-10-01,Male,India,Master's Degree,5,3,Tokyo,Hachioji
CAND001716,Mia,Walker,1987-10-04,Female,Australia,Bachelor's Degree,5,1,Tokyo,Hachioji
CAND001717,Lerato,Dlamini,2002-04-10,Female,South Africa,Bachelor's Degree,4,1,Chiba,Chiba
CAND001718,Charlotte,Brown,1992-02-16,Male,UK,Other,5,2,Tokyo,Tachikawa
CAND001719,Thabo,Mokoena,1975-03-06,Female,South Africa,Associate Degree,5,1,Kanagawa,Fujisawa
CAND001720,Amelia,Taylor,1972-11-08,Female,UK,Bachelor's Degree,5,1,Tokyo,Tachikawa
CAND001721,Ruby,Taylor,1972-05-03,Male,New Zealand,Bachelor's Degree,5,4,Saitama,Wako
CAND001722,Ethan,Martin,1992-06-01,Female,Canada,Bachelor's Degree,5,1,Tokyo,Koto
CAND001723,James,Anderson,2001-01-21,Female,USA,Bachelor's Degree,5,2,Kanagawa,Fujisawa
CAND001724,Lucas,Anderson,1985-09-12,Male,Canada,Bachelor's Degree,5,2,Tokyo,Hachioji
CAND001725,Oliver,Wilson,1997-11-16,Female,UK,Bachelor's Degree,5,1,Saitama,Kawagoe
CAND001726,Sarah,Miller,1996-03-19,Female,USA,Bachelor's Degree,5,2,Kanagawa,Sagamihara
CAND001727,Min-jun,Kim,1985-02-03,Male,South Korea,Bachelor's Degree,5,3,Chiba,Chiba
CAND001728,Lucas,Anderson,1984-05-04,Female,Canada,Master's Degree,5,1,Saitama,Asaka
CAND001729,Grace,Wanjiku,1987-08-29,Male,Kenya,Bachelor's Degree,5,1,Saitama,Kawaguchi
CAND001730,Charlotte,Brown,1970-05-15,Male,UK,Bachelor's Degree,5,4,Chiba,Urayasu
CAND001731,Noah,Collins,1997-11-24,Female,Australia,Bachelor's Degree,5,3,Kanagawa,Yokohama
CAND001732,Maria,Cruz,1980-10-03,Female,Philippines,Bachelor's Degree,4,1,Kanagawa,Sagamihara
CAND001733,Sophie,Evans,1989-12-09,Male,UK,Bachelor's Degree,5,1,Tokyo,Nerima
CAND001734,Emma,Thompson,1979-12-01,Female,Canada,Doctorate,5,3,Saitama,Koshigaya
CAND001735,Priya,Patel,1993-04-20,Female,India,Other,5,3,Tokyo,Nerima
CAND001736,John,Santos,1970-01-20,Male,Philippines,Associate Degree,5,1,Chiba,Matsudo
CAND001737,Sophie,Evans,1992-04-03,Female,UK,Master's Degree,5,2,Kanagawa,Sagamihara
CAND001738,Chloe,Mitchell,1983-03-13,Female,Australia,Associate Degree,5,2,Tokyo,Koto
CAND001739,Liam,Anderson,1995-09-27,Male,Australia,Bachelor's Degree,5,1,Saitama,Wako
CAND001740,Oliver,Wilson,1998-09-02,Male,UK,Bachelor's Degree,5,1,Tokyo,Tachikawa
CAND001741,Ava,Wilson,2001-12-07,Female,Canada,Bachelor's Degree,5,2,Tokyo,Ota
CAND001742,Jessica,Davis,1993-10-17,Female,USA,Master's Degree,5,3,Saitama,Wako
CAND001743,Alejandro,García,1989-12-17,Male,Mexico,Bachelor's Degree,4,2,Chiba,Chiba
CAND001744,Noah,Collins,1973-03-21,Female,Australia,Associate Degree,5,5,Tokyo,Itabashi
CAND001745,Mia,Walker,2002-02-05,Male,Australia,Bachelor's Degree,5,2,Tokyo,Hachioji
CAND001746,Ava,Wilson,1974-02-15,Male,Canada,Master's Degree,5,1,Saitama,Asaka
CAND001747,Sophie,Evans,1970-12-15,Male,UK,Associate Degree,5,3,Tokyo,Shinjuku
CAND001748,Jessica,Davis,1970-01-26,Female,USA,Bachelor's Degree,5,1,Tokyo,Edogawa
CAND001749,Niamh,O'Brien,1995-06-20,Female,Ireland,Master's Degree,5,1,Tokyo,Nerima
CAND001750,Michael,Johnson,1988-09-14,Female,USA,Associate Degree,5,1,Tokyo,Itabashi
CAND001751,Diego,López,1974-07-23,Male,Mexico,Bachelor's Degree,4,1,Kanagawa,Kawasaki
CAND001752,Angela,Reyes,1975-06-27,Female,Philippines,Bachelor's Degree,5,2,Kanagawa,Fujisawa
CAND001753,Jessica,Davis,1976-12-23,Male,USA,Bachelor's Degree,5,2,Chiba,Chiba
CAND001754,Ethan,Martin,1989-10-03,Male,Canada,Bachelor's Degree,5,5,Saitama,Kawagoe
CAND001755,Amelia,Taylor,1982-09-30,Female,UK,Bachelor's Degree,5,3,Kanagawa,Yamato
CAND001756,Sarah,Miller,1983-01-30,Male,USA,Bachelor's Degree,5,3,Kanagawa,Sagamihara
CAND001757,Ava,Wilson,1981-02-27,Male,Canada,Bachelor's Degree,5,1,Tokyo,Nerima
CAND001758,Jack,Taylor,1991-12-07,Male,Australia,Associate Degree,5,2,Tokyo,Setagaya
CAND001759,Maya,Brown,1970-06-19,Male,Canada,Master's Degree,5,2,Kanagawa,Fujisawa
CAND001760,Sarah,Miller,1992-07-20,Female,USA,Bachelor's Degree,5,2,Tokyo,Koto
CAND001761,Sophie,Evans,1986-04-10,Male,UK,Master's Degree,5,1,Tokyo,Koto
CAND001762,Sarah,Miller,1978-11-27,Male,USA,Bachelor's Degree,5,2,Tokyo,Edogawa
CAND001763,Arjun,Sharma,1972-03-12,Female,India,Master's Degree,4,3,Tokyo,Shinjuku
CAND001764,Noah,Collins,1991-04-28,Male,Australia,Master's Degree,5,2,Chiba,Urayasu
CAND001765,Ethan,Martin,2002-03-09,Female,Canada,Bachelor's Degree,5,3,Chiba,Ichikawa
CAND001766,Charlotte,Brown,2001-05-06,Female,UK,Associate Degree,5,2,Tokyo,Koto
CAND001767,Jessica,Davis,1974-09-27,Female,USA,Bachelor's Degree,5,1,Kanagawa,Yokohama
CAND001768,Amelia,Taylor,1973-04-23,Male,UK,Master's Degree,5,2,Tokyo,Shinjuku
CAND001769,Michael,Johnson,1975-03-10,Male,USA,Bachelor's Degree,5,2,Chiba,Ichikawa
CAND001770,Faith,Njeri,1998-05-09,Male,Kenya,Bachelor's Degree,5,2,Tokyo,Itabashi
CAND001771,Ruby,Taylor,1988-03-29,Male,New Zealand,Bachelor's Degree,5,4,Tokyo,Koto
CAND001772,Arjun,Sharma,1987-11-30,Male,India,Bachelor's Degree,4,1,Saitama,Saitama
CAND001773,Angela,Reyes,1975-01-21,Female,Philippines,Associate Degree,5,4,Tokyo,Setagaya
CAND001774,Luis,González,1989-11-02,Male,Mexico,Bachelor's Degree,4,3,Kanagawa,Sagamihara
CAND001775,Sofía,Martínez,1995-08-04,Female,Mexico,Bachelor's Degree,4,3,Saitama,Tokorozawa
CAND001776,Emily,Carter,1982-04-20,Male,USA,Bachelor's Degree,5,1,Tokyo,Hachioji
CAND001777,Jessica,Davis,2002-12-06,Female,USA,Associate Degree,5,2,Tokyo,Edogawa
CAND001778,Min-jun,Kim,1974-03-26,Female,South Korea,Bachelor's Degree,4,1,Tokyo,Koto
CAND001779,Mia,Walker,1985-10-25,Male,Australia,Bachelor's Degree,5,2,Kanagawa,Yamato
CAND001780,Patricia,Mendoza,1977-01-05,Female,Philippines,Bachelor's Degree,5,2,Chiba,Urayasu
CAND001781,Chloe,Mitchell,1985-09-22,Male,Australia,Master's Degree,5,1,Tokyo,Tachikawa
CAND001782,Jessica,Davis,1984-01-01,Male,USA,Bachelor's Degree,5,4,Tokyo,Shinjuku
CAND001783,James,Anderson,1971-10-10,Male,USA,Bachelor's Degree,5,2,Tokyo,Hachioji
CAND001784,Sarah,Miller,1970-04-01,Female,USA,Master's Degree,5,3,Tokyo,Itabashi
CAND001785,Daniel,Williams,1980-08-14,Male,USA,Bachelor's Degree,5,3,Tokyo,Hachioji
CAND001786,Jack,Taylor,1974-03-09,Male,Australia,Bachelor's Degree,5,1,Tokyo,Ota
CAND001787,Michael,Johnson,1980-09-25,Female,USA,Other,5,1,Tokyo,Setagaya
CAND001788,Carlos,Hernández,1973-05-02,Male,Mexico,Bachelor's Degree,4,1,Tokyo,Hachioji
CAND001789,Mercy,Achieng,1971-01-14,Male,Kenya,Master's Degree,5,4,Chiba,Urayasu
CAND001790,Sophie,Evans,1976-09-07,Female,UK,Master's Degree,5,2,Chiba,Chiba
CAND001791,Sophie,Wright,1995-01-02,Male,New Zealand,Doctorate,5,2,Saitama,Tokorozawa
CAND001792,Emily,Carter,2001-11-24,Male,USA,Associate Degree,5,2,Saitama,Wako
CAND001793,Mia,Walker,1970-12-02,Female,Australia,Bachelor's Degree,5,1,Tokyo,Shinjuku
CAND001794,Jessica,Davis,1991-04-26,Female,USA,Bachelor's Degree,5,2,Tokyo,Tachikawa
CAND001795,Maria,Cruz,1995-05-21,Male,Philippines,Other,4,1,Tokyo,Shinjuku
CAND001796,Sophie,Evans,1980-06-13,Male,UK,Bachelor's Degree,5,2,Kanagawa,Yokohama
CAND001797,Alejandro,García,1985-05-07,Male,Mexico,Bachelor's Degree,3,1,Saitama,Saitama
CAND001798,Angela,Reyes,1999-05-05,Female,Philippines,Doctorate,3,3,Saitama,Saitama
CAND001799,James,Anderson,1998-11-06,Female,USA,Bachelor's Degree,5,1,Kanagawa,Atsugi
CAND001800,Mark,Garcia,1985-03-04,Female,Philippines,Master's Degree,4,3,Saitama,Saitama
CAND001801,Ciara,Walsh,1983-04-14,Male,Ireland,Master's Degree,5,2,Tokyo,Ota
CAND001802,Michael,Johnson,1998-10-26,Female,USA,Bachelor's Degree,5,3,Tokyo,Nerima
CAND001803,Ananya,Singh,1981-06-16,Female,India,Bachelor's Degree,4,1,Tokyo,Tachikawa
CAND001804,Neha,Kapoor,1985-10-06,Male,India,Bachelor's Degree,5,1,Tokyo,Nerima
CAND001805,George,Davies,1988-04-09,Male,UK,Master's Degree,5,1,Tokyo,Nerima
CAND001806,Emma,Thompson,1983-11-06,Male,Canada,Master's Degree,5,1,Tokyo,Tachikawa
CAND001807,Brian,Otieno,1973-05-27,Female,Kenya,Bachelor's Degree,5,2,Tokyo,Nerima
CAND001808,Ciara,Walsh,1995-06-06,Female,Ireland,Bachelor's Degree,5,1,Tokyo,Nerima
CAND001809,Joshua,Aquino,1980-12-26,Male,Philippines,Bachelor's Degree,4,1,Saitama,Wako
CAND001810,Ji-woo,Park,2000-04-29,Male,South Korea,Bachelor's Degree,5,2,Chiba,Urayasu
CAND001811,Michael,Johnson,1979-11-22,Female,USA,Bachelor's Degree,5,2,Tokyo,Setagaya
CAND001812,George,Davies,1976-08-13,Female,UK,Master's Degree,5,1,Kanagawa,Yokohama
CAND001813,Michael,Johnson,1984-12-24,Female,USA,Bachelor's Degree,5,3,Tokyo,Itabashi
CAND001814,John,Santos,1995-09-23,Male,Philippines,Master's Degree,4,1,Kanagawa,Kawasaki
CAND001815,James,Thompson,1983-04-28,Female,UK,Bachelor's Degree,5,1,Chiba,Urayasu
CAND001816,Alejandro,García,1982-09-18,Male,Mexico,Bachelor's Degree,4,1,Tokyo,Setagaya
CAND001817,Angela,Reyes,1996-12-07,Male,Philippines,Bachelor's Degree,4,1,Kanagawa,Kawasaki
CAND001818,George,Davies,1976-05-06,Female,UK,Bachelor's Degree,5,1,Tokyo,Shinjuku
CAND001819,Sophie,Evans,1981-09-08,Female,UK,Bachelor's Degree,5,1,Kanagawa,Atsugi
CAND001820,Mariana,Rodríguez,2000-10-12,Female,Mexico,Master's Degree,5,2,Chiba,Kashiwa
CAND001821,Daniel,Williams,1990-08-13,Female,USA,Bachelor's Degree,5,1,Chiba,Chiba
CAND001822,Carlos,Hernández,2000-04-20,Female,Mexico,Bachelor's Degree,5,2,Chiba,Funabashi
CAND001823,Mia,Walker,1988-08-26,Male,Australia,Bachelor's Degree,5,1,Tokyo,Setagaya
CAND001824,Olivia,Campbell,1974-04-13,Male,Australia,Bachelor's Degree,5,1,Tokyo,Setagaya
CAND001825,Patricia,Mendoza,1985-06-15,Female,Philippines,Bachelor's Degree,5,2,Tokyo,Koto
CAND001826,Emily,Carter,2002-08-18,Female,USA,Bachelor's Degree,5,3,Tokyo,Setagaya
CAND001827,Patricia,Mendoza,1984-01-01,Male,Philippines,Other,5,1,Tokyo,Hachioji
CAND001828,Seo-yeon,Lee,2000-10-23,Female,South Korea,Bachelor's Degree,4,1,Tokyo,Edogawa
CAND001829,James,Thompson,1983-11-18,Female,UK,Bachelor's Degree,5,2,Tokyo,Ota
CAND001830,Seo-yeon,Lee,1970-08-22,Female,South Korea,Bachelor's Degree,5,2,Tokyo,Hachioji
CAND001831,Jessica,Davis,1975-05-20,Male,USA,Associate Degree,5,1,Tokyo,Setagaya
CAND001832,Sophie,Evans,1996-08-09,Male,UK,Master's Degree,5,2,Saitama,Koshigaya
CAND001833,Jessica,Davis,1975-07-18,Female,USA,Bachelor's Degree,5,1,Tokyo,Nerima
CAND001834,Jack,Taylor,1977-05-23,Female,Australia,Bachelor's Degree,5,3,Chiba,Chiba
CAND001835,James,Anderson,1983-10-21,Female,USA,Bachelor's Degree,5,3,Kanagawa,Kawasaki
CAND001836,Noah,Collins,1980-04-10,Male,Australia,Bachelor's Degree,5,4,Saitama,Asaka
CAND001837,Olivia,Campbell,1980-09-22,Male,Australia,Bachelor's Degree,5,1,Kanagawa,Atsugi
CAND001838,Noah,Collins,1977-12-09,Male,Australia,Bachelor's Degree,5,1,Tokyo,Ota
CAND001839,John,Santos,1981-03-31,Male,Philippines,Bachelor's Degree,4,1,Saitama,Saitama
CAND001840,Jessica,Davis,1971-03-03,Male,USA,Associate Degree,5,1,Kanagawa,Atsugi
CAND001841,Sophie,Wright,1975-10-09,Female,New Zealand,Master's Degree,5,1,Tokyo,Itabashi
CAND001842,Liam,Anderson,1987-10-26,Male,Australia,Bachelor's Degree,5,2,Kanagawa,Atsugi
CAND001843,John,Santos,2000-07-07,Female,Philippines,Bachelor's Degree,3,2,Kanagawa,Sagamihara
CAND001844,James,Anderson,1991-06-15,Female,USA,Master's Degree,5,2,Kanagawa,Yokohama
CAND001845,Jessica,Davis,1975-03-14,Female,USA,Bachelor's Degree,5,1,Tokyo,Shinjuku
CAND001846,Olivia,Campbell,1993-02-02,Female,Australia,Associate Degree,5,4,Chiba,Ichikawa
CAND001847,Jason,Naidoo,1978-04-21,Female,South Africa,Bachelor's Degree,5,2,Tokyo,Hachioji
CAND001848,Charlotte,Brown,1984-01-13,Male,UK,Other,5,2,Tokyo,Setagaya
CAND001849,Grace,Wanjiku,1972-10-23,Female,Kenya,Master's Degree,4,2,Chiba,Funabashi
CAND001850,Jack,Taylor,1975-02-13,Female,Australia,Bachelor's Degree,5,1,Tokyo,Tachikawa
CAND001851,Jessica,Davis,1970-10-31,Male,USA,Other,5,2,Chiba,Ichikawa
CAND001852,Amelia,Taylor,1989-07-16,Female,UK,Bachelor's Degree,5,2,Tokyo,Koto
CAND001853,Ryan,Campbell,1994-06-29,Male,Canada,Doctorate,5,4,Tokyo,Tachikawa
CAND001854,Michael,Johnson,1982-05-18,Female,USA,Bachelor's Degree,5,3,Kanagawa,Fujisawa
CAND001855,Ruby,Taylor,2001-03-13,Male,New Zealand,Master's Degree,5,2,Tokyo,Itabashi
CAND001856,Sophie,Evans,1975-10-02,Female,UK,Bachelor's Degree,5,3,Saitama,Kawaguchi
CAND001857,George,Davies,1971-06-18,Male,UK,Bachelor's Degree,5,2,Tokyo,Koto
CAND001858,Ji-woo,Park,1982-10-08,Male,South Korea,Master's Degree,4,3,Chiba,Chiba
CAND001859,Noah,Collins,1993-11-15,Female,Australia,Bachelor's Degree,5,1,Tokyo,Ota
CAND001860,Mark,Garcia,1971-06-03,Female,Philippines,Bachelor's Degree,5,2,Saitama,Wako
CAND001861,Michael,Johnson,1974-05-25,Female,USA,Doctorate,5,5,Kanagawa,Sagamihara
CAND001862,James,Anderson,1986-06-13,Male,USA,Bachelor's Degree,5,2,Tokyo,Setagaya
CAND001863,Faith,Njeri,1989-05-19,Female,Kenya,Master's Degree,4,2,Tokyo,Nerima
CAND001864,Jack,Taylor,1992-04-28,Male,Australia,Master's Degree,5,1,Kanagawa,Yamato
CAND001865,John,Santos,1981-11-13,Male,Philippines,Master's Degree,5,4,Tokyo,Setagaya
CAND001866,Maya,Brown,1980-06-18,Female,Canada,Doctorate,5,1,Tokyo,Edogawa
CAND001867,Mia,Walker,1975-04-21,Male,Australia,Bachelor's Degree,5,2,Tokyo,Shinjuku
CAND001868,Jack,Taylor,1975-03-11,Male,Australia,Associate Degree,5,1,Saitama,Koshigaya
CAND001869,Olivia,Campbell,1987-12-03,Male,Australia,Bachelor's Degree,5,3,Saitama,Kawagoe
CAND001870,Diego,López,1995-04-04,Female,Mexico,Bachelor's Degree,5,2,Chiba,Funabashi
CAND001871,Maria,Cruz,1988-02-12,Female,Philippines,Associate Degree,4,2,Chiba,Chiba
CAND001872,Sophie,Evans,1988-08-31,Female,UK,Bachelor's Degree,5,2,Kanagawa,Sagamihara
CAND001873,Joon-ho,Choi,1973-10-05,Female,South Korea,Master's Degree,5,3,Chiba,Chiba
CAND001874,Maya,Brown,1986-09-19,Female,Canada,Bachelor's Degree,5,1,Tokyo,Tachikawa
CAND001875,Daniel,Williams,1997-06-15,Male,USA,Bachelor's Degree,5,1,Tokyo,Edogawa
CAND001876,Sophie,Evans,1977-12-25,Female,UK,Bachelor's Degree,5,1,Tokyo,Shinjuku
CAND001877,John,Santos,1986-10-03,Male,Philippines,Bachelor's Degree,4,1,Tokyo,Ota
CAND001878,Sofía,Martínez,1998-12-15,Male,Mexico,Master's Degree,4,1,Kanagawa,Sagamihara
CAND001879,Patricia,Mendoza,1987-04-19,Female,Philippines,Associate Degree,4,1,Kanagawa,Fujisawa
CAND001880,Seo-yeon,Lee,1981-05-13,Male,South Korea,Bachelor's Degree,3,1,Chiba,Matsudo
CAND001881,Michael,Johnson,1971-10-28,Female,USA,Bachelor's Degree,5,2,Kanagawa,Yamato
CAND001882,Diego,López,2001-06-01,Female,Mexico,Bachelor's Degree,5,1,Tokyo,Ota
CAND001883,Emma,Thompson,1985-05-18,Female,Canada,Bachelor's Degree,5,1,Tokyo,Hachioji
CAND001884,John,Santos,1972-02-21,Male,Philippines,Bachelor's Degree,5,2,Tokyo,Setagaya
CAND001885,Daniel,Williams,1998-04-17,Female,USA,Bachelor's Degree,5,1,Tokyo,Setagaya
CAND001886,Jessica,Davis,1972-03-22,Male,USA,Bachelor's Degree,5,1,Saitama,Saitama
CAND001887,Charlotte,Brown,1970-04-23,Female,UK,Associate Degree,5,1,Tokyo,Itabashi
CAND001888,Mariana,Rodríguez,2002-02-10,Male,Mexico,Bachelor's Degree,5,2,Tokyo,Nerima
CAND001889,Amelia,Taylor,1986-04-26,Female,UK,Bachelor's Degree,5,1,Kanagawa,Sagamihara
CAND001890,Maria,Cruz,1981-04-14,Female,Philippines,Bachelor's Degree,5,3,Saitama,Kawagoe
CAND001891,Alejandro,García,2001-09-14,Female,Mexico,Bachelor's Degree,3,1,Saitama,Wako
CAND001892,Kevin,Mwangi,1993-02-06,Male,Kenya,Master's Degree,5,1,Kanagawa,Yamato
CAND001893,Ryan,Campbell,1977-07-07,Male,Canada,Bachelor's Degree,5,4,Tokyo,Setagaya
CAND001894,Jack,Taylor,1977-07-31,Female,Australia,Doctorate,5,2,Tokyo,Ota
CAND001895,John,Santos,1975-12-08,Female,Philippines,Bachelor's Degree,4,1,Tokyo,Shinjuku
CAND001896,John,Santos,1979-12-31,Male,Philippines,Bachelor's Degree,3,2,Tokyo,Ota
CAND001897,Maya,Brown,2002-06-20,Male,Canada,Bachelor's Degree,5,2,Tokyo,Ota
CAND001898,Joon-ho,Choi,1972-10-24,Male,South Korea,Bachelor's Degree,4,2,Kanagawa,Kawasaki
CAND001899,Liam,Anderson,1981-07-25,Female,Australia,Other,5,3,Saitama,Wako
CAND001900,Jessica,Davis,2002-02-11,Female,USA,Bachelor's Degree,5,2,Tokyo,Hachioji
CAND001901,Carlos,Hernández,1998-12-26,Female,Mexico,Master's Degree,4,2,Kanagawa,Fujisawa
CAND001902,Michael,Johnson,1970-01-10,Male,USA,Master's Degree,5,1,Tokyo,Tachikawa
CAND001903,Luis,González,1989-01-24,Male,Mexico,Bachelor's Degree,5,2,Tokyo,Edogawa
CAND001904,Oliver,Wilson,1981-10-29,Male,UK,Associate Degree,5,1,Tokyo,Edogawa
CAND001905,John,Santos,1982-11-04,Male,Philippines,Bachelor's Degree,5,1,Tokyo,Nerima
CAND001906,Chloe,Mitchell,2001-08-30,Male,Australia,Associate Degree,5,2,Tokyo,Edogawa
CAND001907,Jason,Naidoo,1978-04-10,Female,South Africa,Bachelor's Degree,5,1,Kanagawa,Yamato
CAND001908,Emily,Carter,2002-11-23,Female,USA,Bachelor's Degree,5,1,Kanagawa,Yokohama
CAND001909,Min-jun,Kim,1995-07-17,Female,South Korea,Bachelor's Degree,4,3,Tokyo,Edogawa
CAND001910,Patricia,Mendoza,2000-07-04,Male,Philippines,Master's Degree,5,1,Tokyo,Edogawa
CAND001911,Rohan,Gupta,1971-06-16,Female,India,Master's Degree,4,1,Tokyo,Shinjuku
CAND001912,Jack,Harris,1972-06-28,Female,New Zealand,Bachelor's Degree,5,3,Saitama,Kawaguchi
CAND001913,Sarah,Miller,1985-09-03,Male,USA,Master's Degree,5,2,Tokyo,Nerima
CAND001914,Charlotte,Brown,1989-11-06,Male,UK,Bachelor's Degree,5,2,Saitama,Saitama
CAND001915,Sophie,Wright,1970-05-08,Female,New Zealand,Bachelor's Degree,5,1,Tokyo,Itabashi
CAND001916,Daniel,Williams,1981-02-04,Female,USA,Bachelor's Degree,5,1,Tokyo,Koto
CAND001917,Ryan,Campbell,1973-08-18,Female,Canada,Bachelor's Degree,5,3,Saitama,Asaka
CAND001918,Sarah,Miller,2002-05-24,Female,USA,Bachelor's Degree,5,2,Tokyo,Nerima
CAND001919,Jack,Taylor,2000-04-09,Female,Australia,Bachelor's Degree,5,2,Chiba,Kashiwa
CAND001920,Michael,Johnson,1997-02-12,Female,USA,Master's Degree,5,3,Chiba,Funabashi
CAND001921,Olivia,Campbell,1975-02-12,Female,Australia,Master's Degree,5,2,Tokyo,Hachioji
CAND001922,Maya,Brown,1999-02-11,Male,Canada,Bachelor's Degree,5,3,Chiba,Chiba
CAND001923,Isla,Scott,1991-02-07,Male,New Zealand,Master's Degree,5,2,Saitama,Kawaguchi
CAND001924,Sophie,Evans,1976-04-15,Female,UK,Master's Degree,5,1,Tokyo,Setagaya
CAND001925,Sarah,Miller,1973-07-02,Male,USA,Bachelor's Degree,5,3,Saitama,Soka
CAND001926,Daniel,Williams,1978-01-12,Male,USA,Bachelor's Degree,5,1,Saitama,Koshigaya
CAND001927,Mark,Garcia,1974-03-19,Male,Philippines,Bachelor's Degree,4,1,Tokyo,Setagaya
CAND001928,Jack,Harris,1980-07-16,Male,New Zealand,Bachelor's Degree,5,1,Saitama,Kawaguchi
CAND001929,Sarah,Miller,1976-05-07,Female,USA,Bachelor's Degree,5,2,Kanagawa,Atsugi
CAND001930,James,Thompson,1990-12-02,Female,UK,Associate Degree,5,2,Chiba,Funabashi
CAND001931,Daniel,Williams,1986-10-18,Female,USA,Other,5,1,Tokyo,Shinjuku
CAND001932,Oliver,King,1994-09-25,Female,New Zealand,Bachelor's Degree,5,2,Tokyo,Ota
CAND001933,Michael,Johnson,1979-08-29,Female,USA,Bachelor's Degree,5,3,Tokyo,Itabashi
CAND001934,Angela,Reyes,1994-08-08,Female,Philippines,Bachelor's Degree,5,4,Tokyo,Ota
CAND001935,Chloe,Mitchell,1979-07-21,Male,Australia,Bachelor's Degree,5,1,Tokyo,Shinjuku
CAND001936,Ethan,Martin,1998-02-11,Female,Canada,Bachelor's Degree,5,3,Kanagawa,Yokohama
CAND001937,Mia,Walker,1998-12-03,Male,Australia,Bachelor's Degree,5,3,Saitama,Kawagoe
CAND001938,Min-jun,Kim,1981-08-30,Female,South Korea,Associate Degree,4,4,Kanagawa,Kawasaki
CAND001939,Ava,Wilson,1978-10-08,Male,Canada,Bachelor's Degree,5,2,Chiba,Matsudo
CAND001940,Chloe,Mitchell,1992-01-21,Male,Australia,Bachelor's Degree,5,1,Chiba,Chiba
CAND001941,Rohan,Gupta,1995-06-21,Female,India,Master's Degree,5,2,Saitama,Soka
CAND001942,Faith,Njeri,1989-04-06,Female,Kenya,Bachelor's Degree,4,3,Tokyo,Koto
CAND001943,Thabo,Mokoena,1983-01-13,Male,South Africa,Bachelor's Degree,4,3,Chiba,Matsudo
CAND001944,Amelia,Taylor,1979-03-12,Female,UK,Bachelor's Degree,5,1,Tokyo,Itabashi
CAND001945,Min-jun,Kim,1977-11-27,Female,South Korea,Bachelor's Degree,5,2,Tokyo,Setagaya
