employee_id,employee_type,first_name,last_name,date_of_birth,gender,country_of_origin,education_level,home_prefecture,home_city,english_proficiency,japanese_proficiency,hire_date,employment_start_date,employment_status,recruitment_source,initial_position,initial_level,current_position,current_level,current_salary
DUD100810,Teacher,Mia,Walker,1987-11-19,Male,Australia,Bachelor's Degree,Tokyo,Tachikawa,5,3,2023-01-21,2023-02-10,Offboarded,Job Board,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100811,Teacher,Ha-eun,Jung,1998-01-18,Female,South Korea,Bachelor's Degree,Kanagawa,Yamato,4,2,2019-06-21,2019-07-21,On Leave,Company Website,ALT / English Teacher,1,Trainer,4,280000
DUD100812,Teacher,Angela,Reyes,1999-05-19,Female,Philippines,Bachelor's Degree,Tokyo,Hachioji,4,1,2025-04-03,2025-04-15,Offboarded,LinkedIn,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100813,Teacher,Daniel,Williams,1988-07-18,Male,USA,Bachelor's Degree,Chiba,Chiba,5,1,2019-06-22,2019-07-16,Offboarded,Social Media,ALT / English Teacher,1,Senior Teacher,3,270000
DUD100814,Teacher,Daniel,Williams,1971-02-02,Male,USA,Bachelor's Degree,Chiba,Funabashi,5,1,2020-08-19,2020-09-14,Offboarded,Social Media,ALT / English Teacher,1,Senior Teacher,3,270000
DUD100815,Teacher,Min-jun,Kim,1973-04-25,Female,South Korea,Bachelor's Degree,Chiba,Urayasu,5,1,2025-04-27,2025-05-16,Offboarded,Employee Referral,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100816,Teacher,Priya,Patel,1984-07-09,Male,India,Bachelor's Degree,Chiba,Ichikawa,4,1,2022-03-18,2022-04-07,Active,Indeed,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100817,Teacher,Sarah,Miller,1991-09-07,Male,USA,Bachelor's Degree,Chiba,Kashiwa,5,1,2019-06-10,2019-06-25,On Leave,Employee Referral,ALT / English Teacher,1,Lead Trainer,6,300000
DUD100818,Teacher,Mark,Garcia,1995-12-03,Female,Philippines,Other,Tokyo,Edogawa,5,2,2020-06-20,2020-07-10,Active,University/College Partnership,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100819,Teacher,James,Anderson,1979-04-26,Female,USA,Doctorate,Tokyo,Edogawa,5,1,2023-10-08,2023-10-27,Offboarded,Recruitment Agency,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100820,Teacher,Sarah,Miller,1988-06-22,Male,USA,Bachelor's Degree,Tokyo,Koto,5,1,2025-08-02,2025-08-21,Active,Company Website,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100821,Teacher,Patricia,Mendoza,1994-06-22,Male,Philippines,Bachelor's Degree,Kanagawa,Kawasaki,4,3,2025-01-06,2025-01-23,Offboarded,Company Website,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100822,Teacher,Jessica,Davis,1986-11-08,Female,USA,Bachelor's Degree,Tokyo,Hachioji,5,3,2021-02-09,2021-02-15,Active,Company Website,ALT / English Teacher,1,Lead Trainer,6,300000
DUD100823,Teacher,Olivia,Campbell,1976-04-10,Male,Australia,Master's Degree,Saitama,Wako,5,1,2020-07-25,2020-08-07,Offboarded,Teacher Referral,ALT / English Teacher,1,Senior Trainer,5,290000
DUD100824,Teacher,Noah,Collins,1995-04-17,Male,Australia,Bachelor's Degree,Tokyo,Hachioji,5,2,2023-05-30,2023-06-15,Active,Job Board,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100825,Teacher,Sophie,Evans,1977-05-14,Female,UK,Bachelor's Degree,Chiba,Chiba,5,1,2021-04-04,2021-04-08,Active,Company Website,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100826,Teacher,Maria,Cruz,1994-02-14,Female,Philippines,Bachelor's Degree,Tokyo,Tachikawa,5,1,2025-07-08,2025-08-05,Active,University/College Partnership,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100827,Teacher,Daniel,Kamau,1989-02-12,Male,Kenya,Bachelor's Degree,Tokyo,Ota,5,2,2021-07-08,2021-07-10,Active,Job Board,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100828,Teacher,James,Anderson,1975-09-07,Female,USA,Master's Degree,Saitama,Wako,5,1,2025-11-20,2025-12-09,Active,Social Media,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100829,Teacher,Min-seo,Kang,1979-05-23,Male,South Korea,Bachelor's Degree,Chiba,Funabashi,4,3,2020-11-21,2020-11-25,Active,LinkedIn,ALT / English Teacher,1,Senior Trainer,5,290000
DUD100830,Teacher,Thabo,Mokoena,1992-12-14,Female,South Africa,Master's Degree,Tokyo,Tachikawa,4,2,2020-07-24,2020-07-31,Active,LinkedIn,ALT / English Teacher,1,Senior Teacher,3,270000
DUD100831,Teacher,Jack,Taylor,1993-10-21,Male,Australia,Bachelor's Degree,Saitama,Tokorozawa,5,4,2022-05-12,2022-06-03,Active,Indeed,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100832,Teacher,Angela,Reyes,1995-01-10,Female,Philippines,Doctorate,Saitama,Kawagoe,3,2,2024-06-22,2024-07-16,Active,Employee Referral,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100833,Teacher,James,Anderson,1987-02-27,Female,USA,Bachelor's Degree,Kanagawa,Yokohama,5,1,2023-04-18,2023-05-04,Active,LinkedIn,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100834,Teacher,Sipho,Ndlovu,1997-03-21,Female,South Africa,Bachelor's Degree,Saitama,Asaka,4,5,2022-01-31,2022-02-08,Active,Social Media,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100835,Teacher,Joon-ho,Choi,1991-12-30,Male,South Korea,Bachelor's Degree,Chiba,Urayasu,5,3,2019-09-04,2019-09-15,Active,Job Board,ALT / English Teacher,1,Senior Trainer,5,290000
DUD100836,Teacher,Maria,Cruz,1988-10-27,Female,Philippines,Master's Degree,Tokyo,Tachikawa,5,1,2020-05-04,2020-05-31,Active,Job Board,ALT / English Teacher,1,Lead Trainer,6,300000
DUD100837,Teacher,Carlos,Hernández,2000-02-22,Male,Mexico,Master's Degree,Tokyo,Koto,5,2,2023-05-10,2023-05-26,Active,Indeed,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100838,Teacher,Carlos,Hernández,1978-08-28,Female,Mexico,Master's Degree,Saitama,Soka,4,2,2022-05-03,2022-05-22,Active,Job Board,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100839,Teacher,John,Santos,1982-04-13,Male,Philippines,Bachelor's Degree,Tokyo,Tachikawa,5,2,2025-08-06,2025-09-04,Active,Company Website,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100840,Teacher,Jessica,Davis,1978-04-30,Female,USA,Bachelor's Degree,Saitama,Kawaguchi,5,3,2019-05-13,2019-05-19,Active,International Recruitment,ALT / English Teacher,1,Senior Teacher,3,270000
DUD100841,Teacher,Conor,Byrne,1975-12-15,Female,Ireland,Bachelor's Degree,Tokyo,Nerima,5,1,2020-10-27,2020-11-14,Active,Job Board,ALT / English Teacher,1,Senior Teacher,3,270000
DUD100842,Teacher,Ji-woo,Park,1981-08-20,Male,South Korea,Master's Degree,Tokyo,Tachikawa,4,2,2025-02-10,2025-02-24,Offboarded,Social Media,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100843,Teacher,James,Anderson,1976-12-26,Male,USA,Bachelor's Degree,Tokyo,Ota,5,1,2022-06-26,2022-07-02,Active,Recruitment Agency,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100844,Teacher,Angela,Reyes,1993-01-09,Female,Philippines,Master's Degree,Tokyo,Tachikawa,4,4,2025-01-16,2025-02-06,Active,Indeed,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100845,Teacher,Jack,Taylor,1995-04-16,Male,Australia,Bachelor's Degree,Saitama,Kawaguchi,5,1,2020-06-02,2020-06-22,Active,Job Board,ALT / English Teacher,1,Senior Trainer,5,290000
DUD100846,Teacher,Jack,Taylor,1978-05-24,Female,Australia,Associate Degree,Tokyo,Tachikawa,5,2,2019-06-29,2019-07-13,Offboarded,Teacher Referral,ALT / English Teacher,1,Senior Teacher,3,270000
DUD100847,Teacher,Mark,Garcia,1981-05-01,Female,Philippines,Master's Degree,Saitama,Asaka,5,1,2021-11-15,2021-12-09,Offboarded,Indeed,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100848,Teacher,George,Davies,1996-08-08,Male,UK,Bachelor's Degree,Saitama,Soka,5,3,2025-02-14,2025-02-20,Offboarded,Employee Referral,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100849,Teacher,Daniel,Williams,1974-01-21,Female,USA,Bachelor's Degree,Chiba,Ichikawa,5,2,2021-02-06,2021-02-20,Active,International Recruitment,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100850,Teacher,James,Thompson,1980-08-05,Female,UK,Master's Degree,Tokyo,Edogawa,5,1,2025-06-22,2025-07-19,Offboarded,Indeed,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100851,Teacher,Amelia,Taylor,2001-05-06,Male,UK,Bachelor's Degree,Tokyo,Ota,5,3,2021-12-20,2022-01-13,Offboarded,Employee Referral,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100852,Teacher,Daniel,Williams,2000-04-08,Male,USA,Master's Degree,Tokyo,Ota,5,2,2023-02-19,2023-03-06,Active,Company Website,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100853,Teacher,Ji-woo,Park,1986-07-23,Female,South Korea,Bachelor's Degree,Saitama,Kawaguchi,5,3,2020-02-11,2020-03-02,Active,Company Website,ALT / English Teacher,1,Senior Teacher,3,270000
DUD100854,Teacher,James,Thompson,1987-03-25,Male,UK,Bachelor's Degree,Tokyo,Nerima,5,1,2024-08-20,2024-08-21,Active,International Recruitment,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100855,Teacher,Sarah,Miller,1990-11-09,Female,USA,Master's Degree,Tokyo,Setagaya,5,2,2023-10-13,2023-11-07,Offboarded,Recruitment Agency,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100856,Teacher,Amelia,Taylor,1991-10-22,Female,UK,Bachelor's Degree,Saitama,Wako,5,3,2022-08-23,2022-09-05,Active,University/College Partnership,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100857,Teacher,Ananya,Singh,1991-03-30,Male,India,Master's Degree,Chiba,Ichikawa,4,1,2024-01-01,2024-01-18,Offboarded,LinkedIn,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100858,Teacher,Kevin,Mwangi,1978-11-12,Male,Kenya,Bachelor's Degree,Saitama,Asaka,5,2,2019-09-11,2019-09-14,Offboarded,International Recruitment,ALT / English Teacher,1,Senior Teacher,3,270000
DUD100859,Teacher,Angela,Reyes,1985-02-19,Male,Philippines,Bachelor's Degree,Chiba,Chiba,5,1,2023-04-01,2023-04-14,Active,University/College Partnership,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100860,Teacher,Lucas,Anderson,1993-10-31,Female,Canada,Master's Degree,Tokyo,Setagaya,5,2,2020-08-29,2020-09-21,Active,International Recruitment,ALT / English Teacher,1,Senior Teacher,3,270000
DUD100861,Teacher,Amelia,Taylor,1993-06-26,Female,UK,Bachelor's Degree,Tokyo,Itabashi,5,2,2020-11-22,2020-12-11,Offboarded,Company Website,ALT / English Teacher,1,Trainer,4,280000
DUD100862,Teacher,Chloe,Mitchell,1985-02-25,Female,Australia,Associate Degree,Chiba,Matsudo,5,2,2021-04-23,2021-05-23,On Leave,Employee Referral,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100863,Teacher,Sarah,Miller,1978-08-06,Female,USA,Bachelor's Degree,Kanagawa,Yamato,5,2,2021-12-24,2022-01-15,Offboarded,Job Board,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100864,Teacher,Daniel,Kamau,1982-06-02,Female,Kenya,Bachelor's Degree,Tokyo,Ota,5,2,2022-04-21,2022-04-21,Active,Indeed,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100865,Teacher,Daniel,Williams,1996-11-15,Male,USA,Master's Degree,Saitama,Saitama,5,1,2019-06-14,2019-07-06,Active,LinkedIn,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100866,Teacher,Mark,Garcia,1998-06-23,Male,Philippines,Bachelor's Degree,Saitama,Asaka,5,1,2023-01-25,2023-02-04,Active,Indeed,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100867,Teacher,Maria,Cruz,2000-03-10,Female,Philippines,Bachelor's Degree,Tokyo,Setagaya,5,2,2023-02-13,2023-02-15,Active,LinkedIn,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100868,Teacher,Oliver,Wilson,2000-04-04,Male,UK,Bachelor's Degree,Tokyo,Koto,5,2,2025-07-31,2025-08-13,Active,Employee Referral,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100869,Teacher,Angela,Reyes,1980-07-12,Male,Philippines,Bachelor's Degree,Saitama,Wako,5,3,2020-05-02,2020-05-14,Active,Recruitment Agency,ALT / English Teacher,1,Lead Trainer,6,300000
DUD100870,Teacher,Emily,Carter,1994-09-04,Male,USA,Bachelor's Degree,Chiba,Matsudo,5,4,2022-05-17,2022-05-27,Offboarded,Teacher Referral,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100871,Teacher,Luis,González,1992-07-13,Male,Mexico,Bachelor's Degree,Tokyo,Ota,5,2,2024-04-14,2024-04-19,Offboarded,Indeed,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100872,Teacher,Daniel,Williams,1999-06-09,Male,USA,Bachelor's Degree,Kanagawa,Sagamihara,5,2,2023-12-08,2023-12-21,Active,University/College Partnership,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100873,Teacher,James,Anderson,1996-11-23,Female,USA,Bachelor's Degree,Tokyo,Shinjuku,5,1,2022-01-18,2022-01-23,Active,Company Website,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100874,Teacher,Sophie,Evans,1994-10-06,Male,UK,Bachelor's Degree,Tokyo,Koto,5,2,2021-12-06,2021-12-11,Active,Job Board,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100875,Teacher,Michael,Johnson,1979-04-15,Female,USA,Bachelor's Degree,Tokyo,Tachikawa,5,5,2021-03-25,2021-04-08,Active,University/College Partnership,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100876,Teacher,Charlotte,Brown,1990-09-25,Female,UK,Master's Degree,Tokyo,Shinjuku,5,2,2023-10-21,2023-11-17,Active,LinkedIn,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100877,Teacher,Rahul,Mehta,1997-03-24,Female,India,Bachelor's Degree,Saitama,Kawaguchi,5,3,2019-12-01,2019-12-10,Offboarded,Teacher Referral,ALT / English Teacher,1,Senior Teacher,3,270000
DUD100878,Teacher,Chloe,Mitchell,1989-03-23,Male,Australia,Master's Degree,Tokyo,Nerima,5,3,2025-09-30,2025-10-24,Offboarded,Employee Referral,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100879,Teacher,Sophie,Evans,1976-05-14,Male,UK,Associate Degree,Chiba,Funabashi,5,1,2022-12-12,2023-01-01,Active,Teacher Referral,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100880,Teacher,Angela,Reyes,1983-04-01,Male,Philippines,Master's Degree,Tokyo,Tachikawa,5,2,2025-11-29,2025-11-30,Offboarded,Job Board,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100881,Teacher,Charlotte,Brown,1995-04-13,Male,UK,Bachelor's Degree,Tokyo,Koto,5,2,2022-08-31,2022-09-15,Active,Job Board,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100882,Teacher,Priya,Patel,1997-04-01,Female,India,Bachelor's Degree,Tokyo,Edogawa,3,1,2022-08-23,2022-08-27,Active,Employee Referral,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100883,Teacher,Patricia,Mendoza,1991-05-25,Male,Philippines,Bachelor's Degree,Tokyo,Itabashi,5,2,2024-11-12,2024-11-22,Active,LinkedIn,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100884,Teacher,Faith,Njeri,1993-07-24,Female,Kenya,Bachelor's Degree,Tokyo,Ota,3,4,2023-02-01,2023-02-08,Active,LinkedIn,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100885,Teacher,Arjun,Sharma,1985-12-28,Female,India,Bachelor's Degree,Saitama,Kawaguchi,5,3,2025-02-14,2025-03-14,Active,Job Board,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100886,Teacher,Diego,López,1984-10-12,Female,Mexico,Bachelor's Degree,Tokyo,Hachioji,5,2,2020-02-20,2020-03-16,Active,Job Board,ALT / English Teacher,1,Senior Teacher,3,270000
DUD100887,Teacher,Sophie,Evans,2000-12-09,Female,UK,Associate Degree,Kanagawa,Kawasaki,5,2,2024-05-12,2024-05-17,Active,University/College Partnership,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100888,Teacher,Ethan,Martin,1972-11-09,Female,Canada,Associate Degree,Tokyo,Nerima,5,1,2021-10-19,2021-10-26,Active,Indeed,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100889,Teacher,Ethan,Martin,1998-06-08,Male,Canada,Bachelor's Degree,Tokyo,Tachikawa,5,1,2021-06-17,2021-06-20,Active,Indeed,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100890,Teacher,Ryan,Campbell,1975-01-02,Male,Canada,Master's Degree,Tokyo,Edogawa,5,2,2024-05-12,2024-05-12,Active,Indeed,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100891,Teacher,Sophie,Evans,1984-09-28,Female,UK,Bachelor's Degree,Saitama,Soka,5,1,2025-03-19,2025-03-26,Active,Teacher Referral,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100892,Teacher,Chloe,Mitchell,1975-01-01,Male,Australia,Other,Kanagawa,Sagamihara,5,1,2024-12-17,2025-01-01,Active,Job Board,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100893,Teacher,Joshua,Aquino,1974-03-30,Male,Philippines,Associate Degree,Tokyo,Hachioji,5,1,2020-06-19,2020-07-13,Active,LinkedIn,ALT / English Teacher,1,Senior Teacher,3,270000
DUD100894,Teacher,Mark,Garcia,2000-09-18,Female,Philippines,Bachelor's Degree,Saitama,Kawagoe,4,1,2023-09-09,2023-10-04,Active,Teacher Referral,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100895,Teacher,George,Davies,1999-04-25,Male,UK,Bachelor's Degree,Tokyo,Nerima,5,1,2022-03-12,2022-03-27,Offboarded,LinkedIn,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100896,Teacher,Joshua,Aquino,1990-03-05,Male,Philippines,Bachelor's Degree,Saitama,Wako,3,4,2019-11-13,2019-12-13,Active,Job Board,ALT / English Teacher,1,Trainer,4,280000
DUD100897,Teacher,Jack,Taylor,2001-08-05,Female,Australia,Bachelor's Degree,Saitama,Soka,5,1,2023-06-08,2023-06-08,Active,LinkedIn,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100898,Teacher,Emma,Thompson,1997-09-14,Female,Canada,Bachelor's Degree,Kanagawa,Yokohama,5,1,2021-01-17,2021-01-27,On Leave,Recruitment Agency,ALT / English Teacher,1,Senior Trainer,5,290000
DUD100899,Teacher,Sean,Murphy,2000-11-07,Male,Ireland,Associate Degree,Chiba,Funabashi,5,1,2026-01-19,2026-02-06,Active,Company Website,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100900,Teacher,Sofía,Martínez,1989-08-27,Male,Mexico,Associate Degree,Tokyo,Koto,5,1,2023-11-20,2023-12-16,Active,LinkedIn,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100901,Teacher,Michael,Johnson,1980-12-31,Male,USA,Bachelor's Degree,Saitama,Soka,5,2,2022-07-07,2022-07-29,Active,Company Website,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100902,Teacher,Neha,Kapoor,1986-03-16,Male,India,Associate Degree,Tokyo,Edogawa,4,2,2024-05-31,2024-06-11,Active,Teacher Referral,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100903,Teacher,Angela,Reyes,1976-04-17,Female,Philippines,Bachelor's Degree,Tokyo,Ota,5,3,2025-03-04,2025-03-05,Offboarded,LinkedIn,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100904,Teacher,Ethan,Martin,1994-03-03,Male,Canada,Bachelor's Degree,Saitama,Saitama,5,3,2025-08-02,2025-08-04,Offboarded,Company Website,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100905,Teacher,James,Anderson,1995-09-30,Female,USA,Associate Degree,Saitama,Tokorozawa,5,3,2024-01-30,2024-02-25,Active,International Recruitment,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100906,Teacher,Joshua,Aquino,1973-04-11,Male,Philippines,Bachelor's Degree,Saitama,Asaka,5,2,2024-02-05,2024-03-04,Active,Company Website,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100907,Teacher,Arjun,Sharma,1980-02-08,Female,India,Bachelor's Degree,Tokyo,Edogawa,5,3,2025-03-20,2025-04-03,Active,Job Board,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100908,Teacher,Rahul,Mehta,1978-06-22,Female,India,Master's Degree,Tokyo,Koto,4,2,2019-09-09,2019-10-03,Active,Company Website,ALT / English Teacher,1,Senior Teacher,3,270000
DUD100909,Teacher,Ji-woo,Park,1979-01-18,Female,South Korea,Bachelor's Degree,Tokyo,Nerima,4,4,2023-03-26,2023-03-26,Active,Indeed,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100910,Teacher,Ananya,Singh,1989-11-30,Female,India,Doctorate,Kanagawa,Kawasaki,4,2,2023-09-22,2023-09-28,Active,Social Media,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100911,Teacher,Emily,Carter,1977-04-22,Female,USA,Master's Degree,Tokyo,Tachikawa,5,3,2023-04-07,2023-04-30,Offboarded,Other,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100912,Teacher,Rahul,Mehta,1981-06-14,Male,India,Bachelor's Degree,Kanagawa,Yokohama,3,3,2023-09-26,2023-10-26,Offboarded,LinkedIn,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100913,Teacher,Jessica,Davis,1980-04-15,Male,USA,Other,Tokyo,Ota,5,3,2019-06-04,2019-07-04,Offboarded,Job Fair,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100914,Teacher,Michael,Johnson,1993-04-07,Female,USA,Bachelor's Degree,Saitama,Kawaguchi,5,1,2021-08-07,2021-09-03,On Leave,University/College Partnership,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100915,Teacher,Ananya,Singh,1977-11-01,Female,India,Associate Degree,Kanagawa,Atsugi,5,2,2023-05-05,2023-06-02,Offboarded,Indeed,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100916,Teacher,Sophie,Evans,1981-11-23,Male,UK,Bachelor's Degree,Tokyo,Shinjuku,5,1,2024-07-10,2024-07-11,On Leave,Job Board,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100917,Teacher,Noah,Collins,1996-11-05,Male,Australia,Master's Degree,Tokyo,Setagaya,5,1,2021-09-29,2021-10-01,Active,International Recruitment,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100918,Teacher,Mia,Walker,1976-01-12,Male,Australia,Master's Degree,Chiba,Chiba,5,1,2024-07-06,2024-08-03,Offboarded,LinkedIn,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100919,Teacher,Ryan,Campbell,1991-06-08,Female,Canada,Bachelor's Degree,Chiba,Kashiwa,5,1,2021-09-15,2021-10-01,Active,Job Board,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100920,Teacher,Michael,Johnson,1982-08-31,Male,USA,Doctorate,Tokyo,Edogawa,5,1,2022-08-16,2022-08-26,Active,Recruitment Agency,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100921,Teacher,Jack,Taylor,1984-09-17,Female,Australia,Bachelor's Degree,Saitama,Kawaguchi,5,3,2023-07-26,2023-08-15,Active,Job Board,ALT / English Teacher,1,Experienced Teacher,2,260000
