employee_id,first_name,last_name,employment_start_date,employment_end_date,employment_status,employment_type,position,career_level,start_reason,end_reason,offboarding_date,departure_type,leaving_reason,exit_satisfaction,would_recommend,would_return,rehire_eligible
DUD100890,Diego,Davis,2024-09-18,NULL,Active,Full-time,Trainer,4,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100891,Alejandro,Brown,2021-12-09,2022-12-01,Inactive,Full-time,Experienced Teacher,2,Initial Hire,Personal Reasons,2022-12-01,Voluntary,Relocation,1,1,0,1
DUD100892,Jessica,Davis,2021-03-19,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100893,Hannah,Martinez,2025-03-23,2027-04-20,Inactive,Full-time,Trainer,4,Initial Hire,Relocation,2027-04-20,Voluntary,Career Development,3,1,0,1
DUD100894,Ana,Martinez,2026-07-01,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100895,Diego,Gonzalez,2026-04-11,2026-11-14,Inactive,Full-time,Senior Teacher,3,Initial Hire,Career Change,2026-11-14,Involuntary,Contract End,NULL,NULL,NULL,0
DUD100896,Juan,Jackson,2024-09-03,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100897,Thomas,Rodriguez,2021-11-30,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100898,Hannah,Rodriguez,2022-09-03,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100899,Ana,Young,2025-02-15,NULL,Active,Full-time,Senior Teacher,3,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100900,Michael,Martin,2021-01-06,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100901,Marco,Brown,2025-08-05,2026-03-09,Inactive,Full-time,Experienced Teacher,2,Initial Hire,Relocation,2026-03-09,Voluntary,Career Change,2,0,1,1
DUD100902,Diego,Miller,2026-07-18,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100903,Jose,Hernandez,2024-03-18,NULL,Active,Full-time,Lead Trainer,6,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100904,David,Anderson,2022-06-04,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100905,Luis,White,2024-06-18,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100906,Maria,Torres,2021-03-06,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100907,Emma,Smith,2025-01-11,NULL,Active,Full-time,Trainer,4,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100908,Laura,Jackson,2024-03-15,NULL,Active,Full-time,Senior Trainer,5,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100909,James,Hall,2023-06-05,NULL,Active,Full-time,Senior Teacher,3,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100910,Emily,Torres,2023-06-02,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100911,Matthew,Martinez,2024-10-21,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100912,Olivia,Anderson,2022-06-03,NULL,Active,Full-time,Senior Trainer,5,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100913,Alejandro,White,2024-09-16,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100914,Carlos,Anderson,2025-06-02,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100915,Carlos,Torres,2023-11-01,NULL,Active,Full-time,Lead Trainer,6,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100916,Alejandro,Williams,2024-04-12,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100917,Sarah,White,2025-12-19,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100918,Andres,Allen,2025-05-20,NULL,Active,Full-time,Trainer,4,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100919,James,Torres,2022-07-01,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100920,Emma,Young,2021-10-30,NULL,Active,Full-time,Senior Teacher,3,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100921,Maria,White,2025-11-23,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100922,Olivia,Sanchez,2025-01-11,2025-09-10,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Performance,2025-09-10,Voluntary,Work-Life Balance,2,1,1,1
DUD100923,David,Hall,2024-04-06,NULL,Active,Full-time,Senior Teacher,3,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100924,Luis,Jackson,2021-10-01,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100925,Andres,Wilson,2026-05-17,2028-08-26,Inactive,Full-time,Senior Teacher,3,Initial Hire,Career Change,2028-08-26,Involuntary,Client Request,1,1,0,0
DUD100926,Maria,Perez,2022-04-21,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100927,Thomas,Thompson,2026-06-30,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100928,Ana,Rodriguez,2022-03-19,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100929,Emily,Williams,2023-12-14,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100930,James,Garcia,2024-06-20,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100931,Daniel,Allen,2023-10-17,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100932,David,Thompson,2024-12-01,NULL,Active,Full-time,Senior Teacher,3,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100933,Michael,Wilson,2021-07-12,NULL,Active,Full-time,Lead Trainer,6,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100934,Laura,Walker,2022-07-29,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100935,David,Gonzalez,2021-08-20,NULL,Active,Full-time,Senior Trainer,5,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100936,William,Johnson,2023-10-10,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100937,Juan,Hernandez,2022-02-24,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100938,Olivia,Moore,2022-03-09,2024-06-22,Inactive,Full-time,Experienced Teacher,2,Initial Hire,Voluntary Resignation,2024-06-22,Voluntary,Personal Reasons,2,1,1,1
DUD100939,Matthew,Rodriguez,2024-10-14,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100940,Carlos,Hernandez,2025-05-18,NULL,Active,Full-time,Senior Teacher,3,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100941,Michael,White,2024-11-09,NULL,Active,Full-time,Senior Teacher,3,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100942,James,Smith,2021-12-09,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100943,Daniel,Lee,2021-02-18,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100944,David,Lee,2024-08-03,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100945,Ana,Johnson,2025-11-05,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100946,Carlos,Anderson,2025-02-25,2026-07-05,Inactive,Full-time,Lead Trainer,6,Initial Hire,Relocation,2026-07-05,Voluntary,Compensation,2,0,1,1
DUD100947,Michael,Anderson,2024-08-27,NULL,Active,Full-time,Senior Trainer,5,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100948,Laura,Lopez,2026-04-24,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100949,Hannah,Hall,2023-09-14,2025-05-03,Inactive,Full-time,Experienced Teacher,2,Initial Hire,Performance,2025-05-03,Voluntary,Compensation,5,1,1,1
DUD100950,Sarah,Walker,2021-07-03,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100951,David,Lee,2025-04-29,NULL,Active,Full-time,Senior Trainer,5,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100952,Jose,Young,2024-03-04,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100953,Andres,Hernandez,2024-08-04,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100954,Jessica,Thompson,2025-10-07,NULL,Active,Full-time,Senior Teacher,3,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100955,Hannah,Taylor,2024-11-05,NULL,Active,Full-time,Senior Teacher,3,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100956,William,Jackson,2023-10-26,2024-09-18,Inactive,Full-time,Experienced Teacher,2,Initial Hire,Voluntary Resignation,2024-09-18,Voluntary,Career Change,4,1,0,1
DUD100957,Robert,Smith,2026-06-03,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100958,Maria,Lopez,2024-10-02,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100959,Carlos,Martin,2021-12-25,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100960,Laura,Smith,2024-06-02,NULL,Active,Full-time,Senior Teacher,3,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100961,Miguel,Hernandez,2025-06-06,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100962,Juan,Jackson,2023-04-25,2025-04-16,Inactive,Full-time,Experienced Teacher,2,Initial Hire,Personal Reasons,2025-04-16,Involuntary,Contract End,NULL,NULL,NULL,0
DUD100963,Miguel,Williams,2022-08-06,2023-01-05,Inactive,Full-time,Senior Trainer,5,Initial Hire,Personal Reasons,2023-01-05,Involuntary,Policy Violation,5,1,0,0
DUD100964,James,Johnson,2023-06-09,NULL,Active,Full-time,Senior Teacher,3,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100965,Olivia,Walker,2021-11-15,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100966,Emily,Johnson,2025-03-27,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100967,Maria,Walker,2022-05-25,NULL,Active,Full-time,Senior Teacher,3,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100968,David,Williams,2021-02-10,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100969,Emma,Lopez,2025-07-09,2026-05-16,Inactive,Full-time,Senior Teacher,3,Initial Hire,Personal Reasons,2026-05-16,Voluntary,Work-Life Balance,5,0,1,1
DUD100970,Alejandro,Garcia,2024-10-02,2025-09-07,Inactive,Full-time,Senior Teacher,3,Initial Hire,Career Change,2025-09-07,Involuntary,Contract End,2,1,1,0
DUD100971,Olivia,Hall,2022-01-08,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100972,Juan,Lopez,2023-04-22,2024-04-23,Inactive,Full-time,Experienced Teacher,2,Initial Hire,Career Change,2024-04-23,Voluntary,Compensation,NULL,NULL,NULL,1
DUD100973,Laura,Wilson,2023-12-08,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100974,Emma,Young,2025-11-26,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100975,Sofia,Williams,2023-11-18,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100976,Sofia,Wilson,2022-11-11,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100977,Sofia,White,2025-03-12,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100978,Andres,Brown,2022-05-21,2024-07-26,Inactive,Full-time,Experienced Teacher,2,Initial Hire,Personal Reasons,2024-07-26,Voluntary,Career Development,3,0,1,1
DUD100979,Miguel,Smith,2024-12-29,NULL,Active,Full-time,Lead Trainer,6,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100980,Christopher,Lee,2021-09-24,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100981,Emily,Garcia,2025-03-14,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100982,William,Brown,2024-08-03,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100983,James,Lee,2025-05-28,NULL,Active,Full-time,Senior Teacher,3,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100984,David,Young,2023-11-29,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100985,Jose,Perez,2025-11-16,NULL,Active,Full-time,Lead Trainer,6,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100986,Andres,Brown,2025-02-04,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100987,Matthew,Lopez,2025-06-21,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100988,Maria,Jackson,2023-12-02,NULL,Active,Full-time,Lead Trainer,6,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100989,Sofia,Martin,2026-02-05,2027-06-30,Inactive,Full-time,Experienced Teacher,2,Initial Hire,Career Change,2027-06-30,Voluntary,Personal Reasons,1,0,1,1
DUD100990,James,White,2023-06-09,NULL,Active,Full-time,Senior Trainer,5,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100991,Robert,Torres,2025-01-14,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100992,Christopher,Smith,2024-11-10,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100993,Sofia,Perez,2024-03-31,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100994,Jessica,Johnson,2026-06-02,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100995,Michael,Thompson,2024-06-24,NULL,Active,Full-time,Trainer,4,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100996,Marco,Garcia,2025-05-24,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100997,Hannah,Jackson,2021-12-04,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100998,John,Jackson,2021-09-06,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100999,Jessica,Allen,2023-07-15,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101000,Laura,Davis,2025-04-11,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101001,Christopher,King,2025-03-10,2027-01-06,Inactive,Full-time,Senior Trainer,5,Initial Hire,Performance,2027-01-06,Voluntary,Work-Life Balance,1,1,1,1
DUD101002,Diego,Gonzalez,2025-09-23,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101003,Daniel,Perez,2024-02-10,NULL,Active,Full-time,Senior Trainer,5,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101004,Ana,Anderson,2024-01-06,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101005,Michael,Brown,2022-08-02,2023-11-08,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Relocation,2023-11-08,Involuntary,Contract End,2,1,1,0
DUD101006,Robert,White,2025-11-03,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101007,Sarah,Moore,2023-09-19,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101008,Hannah,Smith,2021-05-27,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101009,John,Sanchez,2024-06-03,NULL,Active,Full-time,Senior Teacher,3,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101010,Laura,Johnson,2023-12-22,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101011,Luis,Thompson,2025-10-07,2028-02-28,Inactive,Full-time,Senior Teacher,3,Initial Hire,Contract End,2028-02-28,Voluntary,Compensation,NULL,NULL,NULL,1
DUD101012,Sarah,Martinez,2023-06-08,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101013,Emily,Lopez,2022-07-05,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101014,Andres,Young,2022-01-19,2022-09-13,Inactive,Full-time,Experienced Teacher,2,Initial Hire,Career Change,2022-09-13,Voluntary,Career Change,2,1,0,1
DUD101015,Emma,Lopez,2024-07-21,2026-10-24,Inactive,Full-time,Senior Teacher,3,Initial Hire,Performance,2026-10-24,Voluntary,Work-Life Balance,2,1,1,1
DUD101016,Jessica,Hernandez,2025-09-13,NULL,Active,Full-time,Senior Teacher,3,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101017,Daniel,Walker,2022-11-12,2023-07-10,Inactive,Full-time,Senior Teacher,3,Initial Hire,Relocation,2023-07-10,Voluntary,Career Development,NULL,NULL,NULL,1
DUD101018,Matthew,Torres,2024-04-21,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101019,Miguel,Martin,2024-01-19,NULL,Active,Full-time,Senior Teacher,3,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101020,David,Brown,2023-12-12,2025-01-19,Inactive,Full-time,Experienced Teacher,2,Initial Hire,Personal Reasons,2025-01-19,Voluntary,Personal Reasons,2,1,0,1
DUD101021,William,Williams,2021-01-13,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101022,William,White,2024-05-30,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101023,Ana,Sanchez,2023-06-13,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101024,Michael,Lopez,2023-11-10,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101025,David,White,2024-04-20,NULL,Active,Full-time,Senior Teacher,3,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101026,Michael,Wilson,2024-06-04,NULL,Active,Full-time,Senior Teacher,3,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101027,Thomas,Hall,2024-06-30,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101028,Miguel,Ramirez,2022-02-27,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101029,Emily,Lee,2022-12-03,NULL,Active,Full-time,Senior Teacher,3,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101030,Marco,Allen,2026-07-15,2028-04-24,Inactive,Full-time,Senior Teacher,3,Initial Hire,Relocation,2028-04-24,Involuntary,Policy Violation,4,1,1,0
DUD101031,Jessica,Smith,2023-11-17,2024-09-22,Inactive,Full-time,Experienced Teacher,2,Initial Hire,Voluntary Resignation,2024-09-22,Voluntary,Compensation,1,0,1,1
DUD101032,Daniel,Anderson,2021-04-29,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101033,Jessica,Perez,2021-02-24,2021-08-04,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Personal Reasons,2021-08-04,Voluntary,Compensation,NULL,NULL,NULL,1
DUD101034,Sofia,Williams,2024-02-11,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101035,James,Moore,2022-11-21,NULL,Active,Full-time,Lead Trainer,6,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101036,Michael,Wilson,2025-08-05,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101037,William,Jackson,2023-08-17,2025-07-08,Inactive,Full-time,Senior Teacher,3,Initial Hire,Voluntary Resignation,2025-07-08,Voluntary,Work-Life Balance,5,1,0,1
DUD101038,Sofia,Anderson,2026-07-08,NULL,Active,Full-time,Lead Trainer,6,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101039,Juan,Miller,2024-12-10,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101040,Andres,Brown,2022-09-05,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101041,Thomas,Taylor,2021-03-23,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101042,Olivia,Martin,2022-01-21,2023-02-17,Inactive,Full-time,Experienced Teacher,2,Initial Hire,Performance,2023-02-17,Voluntary,Personal Reasons,NULL,NULL,NULL,1
DUD101043,Thomas,Johnson,2024-11-19,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101044,William,Rodriguez,2026-06-20,NULL,Active,Full-time,Senior Teacher,3,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101045,Hannah,Brown,2022-05-14,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101046,Laura,Torres,2026-03-29,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101047,Jessica,Rodriguez,2024-01-29,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101048,Christopher,Lee,2026-03-30,NULL,Active,Full-time,Senior Trainer,5,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101049,Sofia,Brown,2023-03-12,2025-05-12,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Relocation,2025-05-12,Voluntary,Career Change,2,0,1,1
DUD101050,Maria,Martin,2023-03-15,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101051,Alejandro,Gonzalez,2024-05-28,NULL,Active,Full-time,Trainer,4,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101052,Diego,Anderson,2021-10-28,NULL,Active,Full-time,Senior Trainer,5,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101053,Jose,Ramirez,2021-04-18,2023-03-16,Inactive,Full-time,Senior Teacher,3,Initial Hire,Voluntary Resignation,2023-03-16,Voluntary,Work-Life Balance,5,1,1,1
DUD101054,Sarah,Jackson,2024-06-14,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101055,Ana,Martinez,2023-01-27,NULL,Active,Full-time,Senior Teacher,3,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101056,Laura,Lopez,2021-02-04,2022-01-14,Inactive,Full-time,Trainer,4,Initial Hire,Career Change,2022-01-14,Voluntary,Work-Life Balance,1,1,1,1
